Species,Geolocation,2002 Quarter 1,2002 Quarter 2,2002 Quarter 3,2002 Quarter 4,2003 Quarter 1,2003 Quarter 2,2003 Quarter 3,2003 Quarter 4,2004 Quarter 1,2004 Quarter 2,2004 Quarter 3,2004 Quarter 4,2005 Quarter 1,2005 Quarter 2,2005 Quarter 3,2005 Quarter 4,2006 Quarter 1,2006 Quarter 2,2006 Quarter 3,2006 Quarter 4,2007 Quarter 1,2007 Quarter 2,2007 Quarter 3,2007 Quarter 4,2008 Quarter 1,2008 Quarter 2,2008 Quarter 3,2008 Quarter 4,2009 Quarter 1,2009 Quarter 2,2009 Quarter 3,2009 Quarter 4,2010 Quarter 1,2010 Quarter 2,2010 Quarter 3,2010 Quarter 4,2011 Quarter 1,2011 Quarter 2,2011 Quarter 3,2011 Quarter 4,2012 Quarter 1,2012 Quarter 2,2012 Quarter 3,2012 Quarter 4,2013 Quarter 1,2013 Quarter 2,2013 Quarter 3,2013 Quarter 4,2014 Quarter 1,2014 Quarter 2,2014 Quarter 3,2014 Quarter 4,2015 Quarter 1,2015 Quarter 2,2015 Quarter 3,2015 Quarter 4,2016 Quarter 1,2016 Quarter 2,2016 Quarter 3,2016 Quarter 4,2017 Quarter 1,2017 Quarter 2,2017 Quarter 3,2017 Quarter 4,2018 Quarter 1,2018 Quarter 2,2018 Quarter 3,2018 Quarter 4,2019 Quarter 1,2019 Quarter 2,2019 Quarter 3,2019 Quarter 4,2020 Quarter 1,2020 Quarter 2,2020 Quarter 3,2020 Quarter 4,2021 Quarter 1,2021 Quarter 2,2021 Quarter 3,2021 Quarter 4
..Indo-pacific mackerel (Hasa-hasa),....Biliran,4000,3519,3171,2609,5040,4803,5028,3567,5011.06,5832.46,5549.87,3584.8,6810.86,5738.04,6763.7,2598.33,5510.1,8493.5,6950.96,6946.92,11760.4,9353.3,9553.92,7391.48,8346.71,10793.72,10527,9640.53,18196.54,15275.23,16097.1,18027.07,12586.45,20656.92,18112.32,19222.23,11479.72,25793.25,20998.03,19371.64,15774.66,24264.11,20518.56,19387.08,13979.54,24296.93,17164.03,16036.49,13888.68,23385.14,19430.71,16948.05,14481.07,23501.1,20591.23,14936.58,16403.74,27594.69,26211.43,19320.34,17939.77,12642.36,14423.96,10087.94,11614.66,15092.52,17933.87,11510.04,14304.65,15397.22,18954.59,16645.13,15909.72,19917.29,17100.14,21060.43,25877.61,..,..,..
..Indo-pacific mackerel (Hasa-hasa),....Eastern Samar,2625,4767,2915,3630,12152,15251,8342,3240,15020.52,18100,15055,16947.79,11038.95,15784.82,27400,26840,19585,23039.37,19869.36,22680,21460.81,23253.59,14827.76,8322.89,16426.73,27141.51,15856.13,11725.48,17988.3,66.95,..,..,657.48,968.86,..,581.73,551.6,1277.5,..,..,205.1,821.1,..,..,279.3,866.6,1600,..,..,1118.4,1313.6,..,..,532.8,932,88.54,..,475.76,5907.88,4315.49,58,376.8,..,6042.22,84,230,97.53,..,..,..,..,2705.95,7017.43,224,..,1357.94,..,..,..,..
..Indo-pacific mackerel (Hasa-hasa),....Leyte,37237,73778,74679,86194,54314,84702,68422,85474,64490.38,125743,106713.75,116651.86,76473.62,127479.97,110875.23,81210.94,98607.4,194920.39,129529.99,116854.64,92595.5,228933.3,162016.87,142367.76,117302.95,184041.82,149390.72,141602.9,172688,111013.24,115896.99,146297.18,166991.33,132371.19,99171.42,113230.66,191397.12,143916.06,84902.44,65105.37,84033.39,55237.06,52729.8,59185.38,54223.07,66218.76,38274.9,29136.82,31324.02,58335.09,46099.31,41446.42,54623.73,57150.79,48011.2,46603.23,26706.49,28251.65,20133.07,19025.46,17027.79,28892.26,9093.49,12907.81,7004.9,12018.33,15871.63,17423.26,67901.11,16420.77,4028.16,15558.07,50203.48,6047.49,2435.15,14481.5,8053.04,..,..,..
..Indo-pacific mackerel (Hasa-hasa),....Northern Samar,2932,2460,4609,6860,4017,6084,4492,8400,4552.2,8421.84,7154.64,11423.85,8829.45,12467.1,10119.2,8243.2,5959.6,11818.9,10899.96,9856.5,6908.8,13386.46,14636.65,9869.12,7861.41,10483.06,10307.25,10437.59,20125.64,6008.25,12425.8,13087.8,18602.65,11329.87,14630.47,12970.52,16352.92,8040.02,16130.98,16018.16,13104.31,10608.68,17360.87,17121.76,12108.08,11844.86,18069.63,14912.59,11670.15,10697.82,17243.11,13854.06,11004.76,9039.23,17170.59,12989.47,10658.53,8327.65,16862.27,11924.51,9923.02,9058.56,14827.42,10931.22,10839.29,12246.56,22943.23,18600.51,14170.12,6134.28,13934.28,18576.58,17083.87,1679.2,16351.02,27365.65,4243.19,..,..,..
..Indo-pacific mackerel (Hasa-hasa),....Samar,16583,9719,9866,14052,12237,12461,9188,13181,15982.91,13737.68,11040.64,23805.4,17138.15,23550.78,18688.5,23422.4,64998,34655,25447.45,26769.56,86892.54,47957.62,34561.04,55743.31,77502.43,142497.2,44464.55,60207.54,78318.77,41533.17,31246.9,24929.46,73038.44,37108.3,30427.62,15348.75,68308.5,42812.69,25882.32,16510.21,46579.42,54111.38,28388.21,17008.06,55786.94,48940.08,52014.04,31671.59,38022.56,56352.09,45947.21,34533.35,45997.43,61253.27,40782.4,30463.72,44950.07,97712.23,45903.75,27389.8,32640.14,34637.76,49794.76,34831.76,30555.39,35725.01,65014.11,57940.37,61611.51,54302.57,109487.26,74323.6,63015.16,70638.16,47583.28,55571.98,49804.99,..,..,..
..Indo-pacific mackerel (Hasa-hasa),....Southern Leyte,2040,5804,4808,6109,3198,8063,5557,5635,3330.03,8724.93,5348.26,6195.82,4633.26,9547.33,4960.15,6008.91,2781.5,14970.2,3641.85,4846.11,2987.29,5138.95,3282.23,4268.15,2933.7,6330.43,4277.26,4663.48,3973.51,4205.58,1868.46,3776.16,1640.2,2323.3,1909.1,3225,1721.52,2271.2,4022.95,5690.96,4878.55,5610.43,5222.49,5924.09,5311.2,5621.3,5540.6,7803.19,3745.3,6673.34,5523.65,8083.36,3987.28,7797.2,5498.95,9513,7014.41,6926.84,4995.78,4775.47,11868.65,3538.83,..,12,22559.26,2764.52,431.65,184.05,5981.76,6.4,8586.65,6962.25,..,290.7,218.4,1218,3120,..,..,..
..Indo-pacific mackerel (Hasa-hasa),..Region IX (Zamboanga Peninsula),14894,19698,6273,11406,18439,23477,10566,31925,36912.05,32892.7,24654.13,35514.73,17874.06,45268.11,27467.63,34157.29,27629.14,57181.48,27866.27,43238.84,30086.28,48520.19,41642.45,50470.62,62399.58,51270.41,63334.49,64369.55,61085.44,41123.07,45142.11,74938.37,72532,70168.79,68620.5,79445.52,67346.65,114005.21,82207.73,97838.41,59460.51,117042.73,74693.75,63099.27,83821.94,66149.36,78517.16,64360.64,93129.58,69192.23,65566.42,44490.21,59069.42,46571.44,55422.16,50060.71,49187.51,53578.74,55208.49,42921.61,44518.76,34404.03,44468.15,46337.21,41150.37,44348.16,43884.72,41057.05,46881.49,53122.47,55254.85,50870.67,50588.06,41671.41,54677.89,74005.62,67298.25,..,..,..
..Indo-pacific mackerel (Hasa-hasa),....Zamboanga del Norte,5344,5839,591,1220,6901,6796,1584,1425,20475.09,9418.08,4639.88,1743.71,7571.72,17600.3,13949.52,13720.64,9192.99,32600.19,14279.93,23050.26,16318.02,26123.34,21534.9,23891.44,27251.25,26154.53,19506.06,25655.55,37687.63,10702.71,9872.71,13018.85,33666.11,16428.85,7672.56,13155.7,36141.6,10568.34,6892.18,14188.35,23906.74,6018.71,12758.43,14951.78,24646.02,3684.27,7442.21,19158.73,17014.84,2802.71,13588.77,12014.07,15594.73,9917.13,12916.47,18611.01,15535.88,10353.64,12171.19,18725.73,16095.36,10809.72,8709.3,17571.96,16699.41,18183.86,8756.79,11241.99,18097.78,19008.98,12322.73,11071.96,19449.56,10123.91,10706.53,10983.05,21036.62,..,..,..
..Indo-pacific mackerel (Hasa-hasa),....Zamboanga del Sur,374,..,132,734,646,1978,925,1128,582.1,2830.04,1001.31,1058.27,4756.24,6629.16,7265.82,7324.69,3842.46,8990.02,11649.11,13730.17,9343.38,12072.07,9771.7,16483.75,14834.21,15039.98,14215.61,15182.85,14594.97,16272.92,14012.14,7686.24,3178.54,35115.63,13302.52,7106.16,3987.88,36816.53,28990.14,7244.95,6267.73,29033.76,40264.12,19409.98,9971.85,17698.57,31875.81,10814.56,10930.9,19658.38,35359.06,13734.04,10769.69,18278.87,29826.71,13256.53,10078.61,16541.26,23956.02,12633.71,9025.73,15059.57,9830.4,12273.88,8312.85,14680.6,13591.76,7015.34,10966.71,19408.27,21341.32,20191.64,14296.57,16970.17,19770.05,28267.99,24233.53,..,..,..
..Indo-pacific mackerel (Hasa-hasa),....Zamboanga Sibugay,2256,2238,1683,4329,3169,3385,3924,21094,8979.14,10060.44,11527.82,24973.95,113.1,3923.4,882.29,3061.96,401.44,5010.52,1809.63,850.36,2697.33,3565.68,8486.52,6063.36,11607.4,6009.88,3510.68,2392.24,2302.51,6126.6,3412.66,6001.84,2322.34,8256.2,8490.44,13137.13,7830.77,15004.46,13521.92,16766.59,10594.74,28266.25,10605.98,12304.78,10850.75,18558.14,16848.84,10969.07,7641.47,11770.77,16023.58,17665.57,16743.15,9370.93,6168.08,17535.37,10660.02,14372.17,13185.56,7571.41,16418.29,5666.69,6467.12,14074.8,9427.48,6149.3,18204.88,15002.52,15372.77,8266.85,19540.58,16574.33,13036.44,11192.09,20158.24,31561.47,16956.05,..,..,..
..Indo-pacific mackerel (Hasa-hasa),....City of Zamboanga,6920,11621,3867,5123,7723,11318,4133,8278,6875.72,10584.14,7485.12,7738.8,5433,17115.25,5370,10050,14192.25,10580.75,127.6,5608.05,1727.55,6759.1,1849.33,4032.07,8706.72,4066.02,26102.14,21138.91,6500.33,8020.84,17844.6,48231.44,33365.01,10368.11,39154.98,46046.53,19386.4,51615.88,32803.49,59638.52,18691.3,53724.01,11065.22,16432.73,38353.32,26208.38,22350.3,23418.28,57542.37,34960.37,595.01,1076.53,15961.85,9004.51,6510.9,657.8,12913,12311.67,5895.72,3990.76,2979.38,2868.05,19461.33,2416.57,6710.63,5334.4,3331.29,7797.2,2444.23,6438.37,2050.22,3032.74,3805.49,3385.24,4043.07,3193.11,5072.05,..,..,..
..Indo-pacific mackerel (Hasa-hasa),..Region X (Nothern Mindanao),670,220,921,860,1603,1363,913,1391,1830.02,2047.05,1116.58,1765.46,2666.7,16573.44,1229.63,14251.61,14516.96,2079.57,2267.94,13860.69,7915.47,4210.55,8053.2,16969.47,10341.4,5214.75,14380.78,28386.72,7576.85,7240.96,6811.71,15095.57,6305.86,13296.16,12090.14,10401.53,11200.36,19151.51,8597.38,12274.09,10868.13,17183.84,15202.07,18883.26,10525.96,13660.54,16027.08,17356.12,12720.52,15813.64,15144.94,18177.54,12914.43,15274.2,16486.31,23579.4,12626.34,15121.55,14932.65,25280.36,14386.44,15197.09,14784.63,27635.32,13422.05,15544.72,14989.98,27948.52,13763.3,16813.57,16912.31,28801.81,13349.08,15819.25,16255.37,29153.95,12710.76,..,..,..
..Indo-pacific mackerel (Hasa-hasa),....Bukidnon,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
..Indo-pacific mackerel (Hasa-hasa),....Camiguin,..,..,..,..,..,..,..,..,..,4,..,..,..,1.25,111.07,..,60,..,85.8,53.78,52.5,..,..,7.7,32.15,..,..,35.71,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
..Indo-pacific mackerel (Hasa-hasa),....Lanao del Norte,..,..,..,600,..,..,..,40,161.83,169.6,..,72.76,224,142.52,..,..,7349.29,1157.57,..,..,2909.86,339.36,3375.15,6598.57,5514.46,1711.86,9087.16,16400.19,5704.77,4077.91,4031.79,8273.74,4094.43,7442.07,8335.77,3374.35,4641.19,5152.54,4658.23,3130.58,3418.23,4488.96,5181.2,8347.97,3276.29,3601.89,5696.99,8648.38,4903.57,3406.51,5296.54,9657.54,5507.39,4740.72,6194.64,12825.77,4825,4475.37,4966.83,14915.57,5343.86,4593.81,5629.6,16835.2,4892.02,4941.83,6130.45,17454.75,5428.09,5846.66,7556.46,18780.78,5671.82,6068.1,8054.95,19136.44,5070.14,..,..,..
..Indo-pacific mackerel (Hasa-hasa),....Misamis Occidental,350,..,731,..,950,983,860,312,1012.99,1313.45,1051.58,252.7,1302.45,1068.02,935.18,13123.6,7000,600,2144.84,13446.4,4952.51,2948.94,3739.66,9990.07,4600.39,2942.89,4473.79,11338.82,1712.68,2682.1,2718.89,6217.03,1659.08,3254.79,3466.27,6794.71,6156.79,13350.58,3525.69,6979.72,7441.5,12194.88,9951.56,10010.5,7116.2,9552.83,10248.47,8056.87,7617.95,9699.13,9848.4,7516.99,6732.24,8643.26,9729.89,10146.22,6744.8,9742.54,9799.95,9509.59,6956.54,8668.65,9006.03,9706.17,6878.82,8775.84,8700.67,9408.14,7245.34,8432.44,8335.3,9000.43,7619.52,8350.24,8200.42,8736.51,7586.62,..,..,..
..Indo-pacific mackerel (Hasa-hasa),....Misamis Oriental,320,220,190,260,653,380,53,1039,655.2,560,65,1440,1140.25,15361.65,183.38,1128.01,107.67,322,37.3,360.51,0.6,922.25,938.39,373.13,194.4,560,819.83,612,159.4,480.95,61.03,604.8,552.35,2599.3,288.1,232.47,402.38,648.39,413.46,2163.79,8.4,500,69.31,524.79,133.47,505.82,81.62,650.87,199,2708,..,1003.01,674.8,1890.22,561.78,607.41,1056.54,903.64,165.87,855.2,2086.04,1934.63,149,1093.95,1651.21,1827.05,158.86,1085.63,1089.87,2534.47,1020.55,1020.6,57.74,1400.91,..,1281,54,..,..,..
..Indo-pacific mackerel (Hasa-hasa),..Region XI (Davao Region),4211,4169,2191,287,7613,3137,3823,288,7706.39,2345.95,3556.9,411.76,4310.99,6083.22,2737.14,2643.01,2792.3,4107.61,3544.72,1949.72,10711.77,1588.82,722.53,2046.83,1858.01,2762.52,1594.88,2279.55,1213.64,4340.55,1242.12,1389.02,1974.05,2733.6,2511.54,3078.75,2191.63,3717.75,1516.12,2048.94,1765.4,4433.43,5306.2,6109.49,4259.68,2335.62,1057.49,2636.39,1664.3,2576.63,1402.49,2494.11,1267.7,2400.64,1272.44,1239.54,600.05,3218.71,17107.75,8596.46,4674.38,10469.37,16686.26,8506.43,5452.79,7409.07,9277.45,7171.51,7947.41,4700.41,5999.51,4468.44,4685.54,2895.14,2194.96,1378.85,4192.8,..,..,..
..Indo-pacific mackerel (Hasa-hasa),....Compostela Valley,..,..,..,..,25,53,..,..,57.24,56.53,64.53,81.6,903.9,1119.11,379.89,257.55,1129.86,3109.47,1794.83,1949.72,1367.45,1057.46,691.52,1954.58,1201.51,898.68,723.14,1682.38,1073.48,3036.91,1012.52,1146.21,1209.66,2318.51,1129.36,1153.53,1335.68,2329.36,1009.06,975.12,404.23,1090.91,803.74,917.24,260.94,1362.28,723,663.97,246.78,1038.45,683.84,704.54,263.73,2031.93,600.29,780.59,..,1825.2,699.48,580.86,162.1,1579.07,688.39,2162.16,259.36,1002.2,696,673.4,947.16,770.96,719,506,1095.6,1187.03,982.5,925,759.64,..,..,..
..Indo-pacific mackerel (Hasa-hasa),....Davao del Norte,360,292,396,45,613,677,180,135,1002.67,801.24,152.52,290.96,609.6,136.85,..,..,1662.44,821.89,51.14,..,3.2,362.86,31.01,58.5,656.5,283.5,871.74,597.17,140.16,1303.64,229.6,242.81,477.6,184.09,658.14,441.22,389.75,392.39,58.27,648.22,1296.67,1417.57,375.15,482.4,605.48,973.34,334.49,492.79,439.62,1538.18,584.65,1789.57,519.09,299.3,221.86,392.35,553.25,1022.54,342.39,695.27,824,1729.57,634.83,1238.79,1135.11,2151.3,562.77,884.38,933.14,1034.19,1733.76,1178.1,1256.7,910.1,1200.76,453.85,803.32,..,..,..
..Indo-pacific mackerel (Hasa-hasa),....Davao del Sur,1785,1560,1795,..,3300,2314,3588,..,3300,1448.18,3339.85,..,2750,1780.8,2357.25,..,..,..,1698.75,..,9341.12,168.5,..,..,..,1232.09,..,..,..,..,..,..,286.79,231,724.04,1484,..,996,..,..,64.5,1924.95,4127.31,4709.85,3324.86,..,..,1479.63,977.9,..,..,..,..,..,..,..,..,96,..,1336.8,..,..,144,..,64.9,..,130.9,..,..,..,252,185.6,..,143.61,11.7,..,..,..,..,..
..Indo-pacific mackerel (Hasa-hasa),....Davao Occidental,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,561,..,..,..,..,..,..,..
..Indo-pacific mackerel (Hasa-hasa),....Davao Oriental,2066,2317,..,242,3620,40,..,153,3343.65,40,..,39.2,47.49,3046.46,..,2385.46,..,176.25,..,..,..,..,..,33.75,..,348.25,..,..,..,..,..,..,..,..,..,..,466.2,..,448.79,425.6,..,..,..,..,68.4,..,..,..,..,..,134,..,484.88,69.41,450.29,66.6,46.8,274.97,16065.88,5983.53,3688.28,7160.73,15219.04,5105.48,3993.42,4255.57,7887.78,5613.73,6067.11,2895.26,3294.75,2598.74,1772.24,654.4,..,..,2629.84,..,..,..
..Indo-pacific mackerel (Hasa-hasa),....City of Davao,..,..,..,..,55,53,55,..,2.83,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
..Indo-pacific mackerel (Hasa-hasa),..Region XII (SOCCSKSARGEN),6790,2150,1605,567,511,2403,361,135,186.4,219.2,187.69,130.61,526.47,325.91,259.98,1178.02,303.72,503.08,276.93,294.35,211.17,350.6,240.68,414.01,289.58,507,283,339.5,421.27,560.5,268.98,366.79,449.03,717.09,468.86,469.11,579.33,865.69,520.58,568,692.8,932.8,562.87,712.36,785.87,1339.23,883.67,937.33,714.31,1348.97,1247.26,1253.36,669.34,1063.13,616.88,657.86,473.62,1891.33,330.61,331.31,320.25,767.5,389.65,329.7,488.92,63.6,128.24,34.3,280.86,400.93,422.25,77.11,571.96,36.93,..,1037.15,67.5,..,..,..
..Indo-pacific mackerel (Hasa-hasa),....Cotabato,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
..Indo-pacific mackerel (Hasa-hasa),....Sarangani,1670,1830,105,..,..,1820,..,20,..,..,..,41.4,..,..,..,932.18,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,256.97,104.03,..,330.93,36,..,..,145.5,..,..,..,487.64,..,..,260.6,..,..,..,..
..Indo-pacific mackerel (Hasa-hasa),....Sultan Kudarat,470,320,300,350,511,583,361,70,186.4,219.2,187.69,89.21,526.47,325.91,259.98,245.84,303.72,424.33,276.93,294.35,211.17,350.6,240.68,414.01,289.58,507,283,339.5,421.27,560.5,268.98,366.79,449.03,717.09,468.86,469.11,579.33,865.69,520.58,568,692.8,932.8,562.87,712.36,785.87,1339.23,883.67,937.33,714.31,1348.97,1247.26,1253.36,669.34,1063.13,616.88,657.86,473.62,553.93,330.61,331.31,320.25,510.53,285.62,327.2,157.99,27.6,128.24,15.6,135.36,400.93,422.25,77.11,84.32,36.93,..,776.55,67.5,..,..,..
..Indo-pacific mackerel (Hasa-hasa),....South Cotabato,4650,..,1200,217,..,..,..,45,..,..,..,..,..,..,..,..,..,78.75,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1337.4,..,..,..,..,..,2.5,..,..,..,18.7,..,..,..,..,..,..,..,..,..,..,..,..
..Indo-pacific mackerel (Hasa-hasa),..Region XIII (Caraga),6226,4961,8359,4953,6665,8821,7374,6045,4185.15,8084.9,7685,5672.59,4223.38,11354.57,8799.2,7159.61,5543.12,11085.23,10293.58,7351.69,6883.61,4439.95,603.84,3306.17,3066.16,3589.74,1098.04,5697.18,2435.26,3365.16,2361.26,5099.3,1554.38,3352.05,4492.94,3990.59,2834.59,4829.64,4946.71,3890.11,5138.59,8759.66,6261.73,9430.58,8843.28,10628.75,12487.62,10618.17,10725.39,10957.98,13732,14513.91,12788.62,15788.48,15641.75,16247.6,15305.3,11576.63,12135.79,8714.54,12023.21,14258.34,10650.27,11523.61,14798.64,12128.94,12788.67,15109.1,11807.13,15943.9,12345.15,6241.95,13928.56,13965.8,12674.93,10946.93,8983.73,..,..,..
..Indo-pacific mackerel (Hasa-hasa),....Agusan del Norte,120,..,4560,2700,100,3600,3040,2070,80.84,3825.31,3060,2055.15,22.5,6968.8,3760,2400,960,5395,4489,1840,1260,600,..,..,567,241.28,302.63,444.05,286.6,1.4,127.63,107.45,221.31,363.02,191.52,26.82,150.15,184.63,123.6,52.57,85.54,112,65.96,18.6,42.6,49.04,17.87,48.01,48.01,48.01,331.1,111.07,34.4,51.11,146.03,49.37,54.71,257.54,141.4,58.06,56.22,136.18,93.8,39.65,108.74,138.07,135.56,55.84,119.81,88.98,131.22,45.67,160.31,83.78,138.01,54.19,173.58,..,..,..
..Indo-pacific mackerel (Hasa-hasa),....Agusan del Sur,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
..Indo-pacific mackerel (Hasa-hasa),....Dinagat Islands,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1906.3,1589.35,1315.41,1344.61,968.83,1528.71,1251.29,1631.94,887.51,1236.51,1064.4,1899.91,1136.97,1400.96,1082.24,1569.56,1093.92,1501.13,1092.97,1552.94,1474.67,..,..,..
..Indo-pacific mackerel (Hasa-hasa),....Surigao del Norte,5646,4421,3343,1626,6185,4702,3762,3520,3730,3714.58,3925,3308.25,3822,4331.88,4399.2,3514.61,4123.12,5635.23,5752.06,4189.03,5109.64,3496.2,480.09,3038.36,2265.55,2868.04,660.2,5136.29,2110.96,2737.15,2092.23,4743.17,1333.07,2736.74,4047.21,3612.75,2624.24,4455.26,4645.83,3498.04,5028.41,8626.06,6137.63,8980.27,8775.26,10552.01,12402.03,10265.44,10559.38,10719.68,13066.94,13700.26,12611.42,15737.37,13995.32,14846.33,12132.4,9705.74,9574.79,5754.27,9137.82,11139.05,8656.38,6712.28,10757.03,8835.52,8636.39,6696.48,8887.74,11368.3,8201.91,4626.72,7870.11,8181.35,7902.61,4499.63,6224.48,..,..,..
..Indo-pacific mackerel (Hasa-hasa),....Surigao del Sur,460,540,456,627,380,519,572,455,374.31,545.01,700,309.19,378.88,53.89,640,1245,460,55,52.52,1322.66,513.97,343.75,123.75,267.81,233.61,480.42,135.21,116.84,37.7,626.61,141.4,248.68,..,252.29,254.21,351.02,60.2,189.75,177.28,339.5,24.64,21.6,58.14,431.71,25.42,27.7,67.72,304.72,118,190.29,333.96,702.58,142.8,..,1500.4,1351.9,1211.89,24,1104.19,1557.6,1860.34,1454.4,648.8,3139.74,3045.36,1918.84,2952.32,6456.87,1662.61,3085.66,2929.78,..,4804.22,4199.54,3541.34,4840.17,1111,..,..,..
..Indo-pacific mackerel (Hasa-hasa),..Autonomous Region in Muslim Mindanao (ARMM),15526,9268,6561,7391,18944,9800,7733,7068,20952.62,10427.18,8394.08,6127.59,22966.71,9996.78,8801.51,11714.89,27663.53,14634.86,11045.05,14796.47,20255.28,13253.29,11433.46,16125.32,20496.54,21081.69,15130.58,16078.57,20204.51,5951.19,16201.57,20537.63,19944.12,7938.73,18837.29,22004.27,23335.5,10788.47,20533.43,26630.94,22720.63,12721.66,19225.32,20149.48,25306.68,16304.65,20020.97,22882.89,25933.06,18251.53,18623.58,24371.95,28800.71,20145.21,17385.3,20620.42,26865.86,16808.56,17320.58,18083.32,26616.52,18964.64,14160.6,20119.95,28309.52,19061.17,17616.03,24688.63,28994.23,20558.04,24589.34,27844.07,26461.6,23849.89,24309.83,29099.55,34537.37,..,..,..
..Indo-pacific mackerel (Hasa-hasa),....Basilan,3656,3814,2503,3084,3142,2502,1483,546,3365,2963.56,1677.96,224.73,2072.81,1657.75,1691.04,759.62,850,1087.26,2859.91,2058.32,1368.62,851.76,2321.82,1833.29,1205.81,880.39,2019.34,2253.64,1236.78,3107.43,2032.71,2157.35,1054.15,4678.51,1950.63,2260.23,1063.4,4771.56,2272.34,1935.68,1114.93,4422.33,2337.53,1865,1112.6,4445.19,3133.99,1783.4,1132.63,4459.03,3006.39,1824.73,1147.14,4506.43,3291.92,1861.26,781.97,3352.94,4094.23,11.5,398.97,3634.69,222.85,1223.64,597.36,900.16,769.35,1252.2,614.6,924.19,760.18,1320.51,54,231.32,282.13,..,56.25,..,..,..
..Indo-pacific mackerel (Hasa-hasa),....Lanao del Sur,504,432,476,887,711,1520,1717,2660,2041.2,1357.79,1061.36,1708,1625,1549.81,1892.09,1711.46,1329.48,..,1326.53,..,..,..,1059.21,789.41,..,..,2989.9,1617.59,358.03,..,3202.65,1787.61,400.97,..,3238,2037.98,465.74,..,3256.1,1986.85,452.39,..,3217.84,1995.75,460.56,..,1645.69,2938.19,756.34,..,..,3449.6,1969.68,107.84,109.97,234.01,109.97,111.82,113.24,117.06,118.52,119.1,111.62,111.62,169,170.56,178.95,195.18,..,196.2,4039.44,3082.95,2967.51,3059.31,4436.79,3353.35,2719.8,..,..,..
..Indo-pacific mackerel (Hasa-hasa),....Maguindanao,1616,1414,1658,1200,1646,1262,1624,..,1157.97,1390.5,2049.61,..,1575.82,1607.21,1114.81,..,596.12,2864.21,241.12,22.35,500.51,1877.66,226.11,258.17,1037.3,690.51,1131.34,700.6,813.68,675.25,1444.55,1602.2,903.8,660.02,2378.5,2378.5,1753.01,1749.33,2048.79,2141.01,1890.32,2647.53,2146,2374.81,2557.9,2746.9,2065.38,2226.49,2493.58,2625.35,1884.31,2205.88,2426.5,2588.33,370.48,2572.7,2207.5,2448.01,372.16,2436.1,2091.97,2143.2,730.91,2949.64,2762.06,3756.14,829.9,2925.6,2953.88,4313.12,889.89,2999.33,2608.93,4040.19,382.59,3014.51,2549.86,..,..,..
